scope	rust_path	rust_text	upstream_path	upstream_text	notes
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	RpcDisabled	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	RpcDisabled	RPC-disabled constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	RpcEnabled	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	RpcEnabled	RPC-enabled constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	RpcSupport	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	RpcSupport	RPC support option type.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	SpoNodeOptions	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	SpoNodeOptions	SPO node option constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	StartFromEnv	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	StartFromEnv	Start-from-existing-environment constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	StartFromEnvOptions	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	StartFromEnvOptions	Start-from-existing-environment options record.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	TestnetCreationOptions	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	TestnetCreationOptions	Testnet creation options record.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	TestnetEnvOptions	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	TestnetEnvOptions	Existing environment options record.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	TestnetOnChainParams	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	TestnetOnChainParams	On-chain params option type.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	TestnetRuntimeOptions	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	TestnetRuntimeOptions	Runtime options record.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	UpdateTimestamps	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	UpdateTimestamps	Update timestamps option type and constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	UseKesKeyFile	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	UseKesKeyFile	KES key-file source constructor and default.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	UseKesSocket	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	UseKesSocket	KES socket source constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	UserProvidedData	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	UserProvidedData	User-provided data wrapper and constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	WithHashes	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	WithHashes	Include genesis hashes constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	WithoutHashes	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	WithoutHashes	Omit genesis hashes constructor.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	cardano_default_testnet_node_options	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	cardanoDefaultTestnetNodeOptions	Idiomatic Rust casing for upstream default node-option set.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	creation_num_pools	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	creationNumPools	Idiomatic Rust method for upstream SPO-count projection.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	creation_num_relays	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	creationNumRelays	Idiomatic Rust method for upstream relay-count projection.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	is_relay	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	isRelayNodeOptions	Idiomatic Rust method for upstream relay node-option predicate.
cardano-testnet-start-types	crates/tools/cardano-testnet/src/types.rs	is_spo	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Start/Types.hs	isSpoNodeOptions	Idiomatic Rust method for upstream SPO node-option predicate.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	PubKeyAddress	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	PubKeyAddress	Pubkey output address constructor.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	ScriptAddress	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	ScriptAddress	Script output address constructor.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	ScriptJson	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	ScriptJSON	Idiomatic Rust casing for upstream script JSON file marker.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	SignedTx	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	SignedTx	Signed-transaction file marker.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	TxBody	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	TxBody	Transaction-body file marker.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	TxOutAddress	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	TxOutAddress	Transaction-output address selector.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	VoteFile	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	VoteFile	Vote-file marker used by transaction and governance builders.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	classify_failed_submission	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	failToSubmitTx	Idiomatic Rust naming for the completed failure-classification half of upstream fail-to-submit workflow.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	mk_simple_spend_outputs_only_tx_plan	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	mkSimpleSpendOutputsOnlyTx	Idiomatic Rust casing for upstream simple spend-output txbody builder.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	mk_spend_outputs_only_tx_plan	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	mkSpendOutputsOnlyTx	Idiomatic Rust casing for upstream spend-output txbody builder.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	retrieve_transaction_id_args	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	retrieveTransactionId	Idiomatic Rust casing for upstream transaction-id retrieval command builder.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	sign_tx_plan	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	signTx	Idiomatic Rust casing for upstream transaction signing workflow plan.
cardano-testnet-transaction	crates/tools/cardano-testnet/src/process/cli/transaction.rs	submit_tx_args	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Process/Cli/Transaction.hs	submitTx	Idiomatic Rust casing for upstream submit transaction command builder.
cardano-testnet-types	crates/tools/cardano-testnet/src/types.rs	CardanoEra	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Defaults.hs	CardanoEra	Cardano era tag surface imported by upstream defaults and carried locally.
cardano-testnet-types	crates/tools/cardano-testnet/src/types.rs	CardanoEra::Dijkstra	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Defaults.hs	DijkstraEra	Dijkstra Cardano-era tag used by default genesis path/hash config.
cardano-testnet-types	crates/tools/cardano-testnet/src/types.rs	ShelleyBasedEra	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Defaults.hs	ShelleyBasedEra	Shelley-based era tag surface imported by upstream defaults and carried locally.
cardano-testnet-types	crates/tools/cardano-testnet/src/types.rs	ShelleyBasedEra::Dijkstra	.reference-haskell-cardano-node/cardano-testnet/src/Testnet/Defaults.hs	ShelleyBasedEraDijkstra	Dijkstra Shelley-based era tag used by hardfork config.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	BUFFER_SIZE	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	1024	Rust constant for upstream duplex receiver chunk size.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	BearerConnectionClosed	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	BearerConnectionClosed	Exception type returned when the receiver detects EOF.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	DuplexReceiverStep	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	receiver	Rust result enum for one upstream receiver-loop step.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	DuplexRecvChan	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	TChan	In-memory receive channel modeling upstream TChan Word8 buffering.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	buffer_size	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	bufferSize	Idiomatic Rust casing for upstream local bufferSize constant.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	duplex_receiver_step	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	recv	Rust helper for one upstream raw-bearer receiver read.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	recv_exact	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	readTChan	Rust helper for wrapped receive reads from the channel.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	with_duplex_bearer	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	withDuplexBearer	Idiomatic Rust casing for upstream duplex raw-bearer wrapper.
kes-agent-bearer-util	crates/tools/kes-agent/src/protocols/bearer_util.rs	write_bytes_one_at_a_time	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/BearerUtil.hs	writeTChan	Rust helper for upstream one-byte-at-a-time channel writes.
kes-agent-control-parser	crates/tools/kes-agent-control/src/parser.rs	ParseError	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	eitherError	Typed Rust parse-error surface for upstream parser failure handling.
kes-agent-control-parser	crates/tools/kes-agent-control/src/parser.rs	extract_op_cert	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	pOpCertFile	Idiomatic Rust helper for upstream operational-certificate file parser.
kes-agent-control-parser	crates/tools/kes-agent-control/src/parser.rs	extract_ver_key_file	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	pVerKeyFile	Idiomatic Rust helper for upstream verification-key file parser.
kes-agent-control-parser	crates/tools/kes-agent-control/src/parser.rs	parse_args	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	pProgramOptions	Idiomatic Rust entry point for upstream program-options parser.
kes-agent-control-parser	crates/tools/kes-agent-control/src/parser.rs	parse_common_options	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	pCommonOptions	Idiomatic Rust casing for upstream common-options parser.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	CommonOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	CommonOptions	Common option record type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	DropKeyOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	DropKeyOptions	Drop-key option record type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	DropStagedKeyOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	DropStagedKeyOptions	Drop-staged-key option record type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	GenKeyOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	GenKeyOptions	Generated staged-key option record type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	InstallKeyOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	InstallKeyOptions	Install-key option record type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	ProgramOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	ProgramOptions	Top-level program option sum type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	QueryKeyOptions	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	QueryKeyOptions	Query staged-key option record type.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	RunDropKey	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	RunDropKey	Drop-key program-option constructor.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	RunDropStagedKey	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	RunDropStagedKey	Drop-staged-key program-option constructor.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	RunGenKey	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	RunGenKey	Generated staged-key program-option constructor.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	RunGetInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	RunGetInfo	Information-query program-option constructor.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	RunInstallKey	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	RunInstallKey	Install-key program-option constructor.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	RunQueryKey	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	RunQueryKey	Query staged-key program-option constructor.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	control_path	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	optControlPath	Idiomatic Rust field for upstream control-path option.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	defaults	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	defCommonOptions	Idiomatic Rust default constructor for upstream common options.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	from_env	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	optFromEnv	Idiomatic Rust environment loader for upstream common options.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	kes_verification_key_file	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	gkoKESVerificationKeyFile	Idiomatic Rust field for upstream generated-key verification file.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	merge	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	Semigroup	Explicit Rust merge method for upstream Semigroup option overlay.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	op_cert_file	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	ikoOpCertFile	Idiomatic Rust field for upstream operational-certificate file.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	retry_attempts	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	optRetryAttempts	Idiomatic Rust field for upstream retry-attempts option.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	retry_delay	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	optRetryDelay	Idiomatic Rust field for upstream retry-delay option.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	retry_exponential	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	optRetryExponential	Idiomatic Rust field for upstream retry-exponential option.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	verbosity	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	optVerbosity	Idiomatic Rust field for upstream verbosity option.
kes-agent-control-types	crates/tools/kes-agent-control/src/types.rs	with_common_options	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/cli/ControlMain.hs	withCommonOptions	Idiomatic Rust casing for upstream common-options threading helper.
kes-agent-control-v0-driver	crates/tools/kes-agent/src/protocols/control_v0_driver.rs	ReadResult	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Driver.hs	ReadResult	Read-result categories consumed by control-driver error mapping.
kes-agent-control-v0-driver	crates/tools/kes-agent/src/protocols/control_v0_driver.rs	command_for_control_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Driver.hs	sendMessage	Idiomatic Rust helper for upstream command-discriminator send cases.
kes-agent-control-v0-driver	crates/tools/kes-agent/src/protocols/control_v0_driver.rs	control_message_for_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Driver.hs	recvMessage	Idiomatic Rust helper for upstream command-discriminator receive cases.
kes-agent-control-v0-driver	crates/tools/kes-agent/src/protocols/control_v0_driver.rs	read_error_to_control_driver_trace	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Driver.hs	readErrorToControlDriverTrace	Idiomatic Rust casing for upstream read-error trace mapping.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	ControlReceiverRequest	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlReceiver	Rust request enum for upstream control-receiver branches.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	ControlReceiverResponse	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlReceiver	Rust response enum for upstream control-receiver branches.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_drop_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlDropKey	Rust helper for upstream V0 drop-key peer command, which sends DropStagedKeyMessage.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_drop_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlDropKey	Rust helper for upstream V0 drop-key peer result.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_gen_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlGenKey	Rust helper for upstream gen-key peer command.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_gen_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlGenKey	Rust helper for upstream gen-key peer result.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_get_info_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlGetInfo	Rust helper for upstream get-info peer command.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_get_info_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlGetInfo	Rust helper for upstream get-info peer result.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_install_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlInstallKey	Rust helper for upstream install-key peer command.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_install_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlInstallKey	Rust helper for upstream install-key peer result.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_query_key_command	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlQueryKey	Rust helper for upstream query-key peer command.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_query_key_result	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlQueryKey	Rust helper for upstream query-key peer result.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_receiver_request	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	controlReceiver	Idiomatic Rust helper for upstream receiver request decoding.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_server_end_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	EndMessage	Rust helper for upstream final server close message.
kes-agent-control-v0-peers	crates/tools/kes-agent/src/protocols/control_v0_peers.rs	control_server_initial_message	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Peers.hs	VersionMessage	Rust helper for upstream initial server version message.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	AbortMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	AbortMessage	Message constructor for aborting after version negotiation failure.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	AgentInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	AgentInfo	Control V0 crypto-parameterized agent information record type.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	BootstrapInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	BootstrapInfo	Control V0 bootstrap connection information record type.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	BundleInfo	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	BundleInfo	Control V0 installed key-bundle information record type.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	CP_VERSION_IDENTIFIER_PREFIX	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	Control:	Rust constant for upstream control V0 identifier prefix.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	CP_VERSION_IDENTIFIER_SUFFIX	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	:0.5	Rust constant for upstream control V0 identifier suffix.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	ConnectionConnecting	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	ConnectionConnecting	Connection-status constructor for an in-progress bootstrap connection.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	ConnectionDown	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	ConnectionDown	Connection-status constructor for a down bootstrap connection.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	ConnectionStatus	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	ConnectionStatus	Control V0 bootstrap connection status enum type.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	ConnectionUp	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	ConnectionUp	Connection-status constructor for an active bootstrap connection.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	ControlMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	Message	Rust enum for upstream typed-protocol control messages.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	ControlProtocol	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	ControlProtocol	Control protocol state type.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	DropStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	DropStagedKeyMessage	Message constructor for dropping the staged key.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	EndMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	EndMessage	Message constructor for orderly session end.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	EndState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	EndState	Protocol terminal state.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	GenStagedKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	GenStagedKeyMessage	Message constructor for staged-key generation.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	IdleState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	IdleState	Control protocol idle state.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	InfoMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	InfoMessage	Message constructor for agent information response.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	InitialState	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	InitialState	Protocol initial state.
kes-agent-control-v0-protocol	crates/tools/kes-agent/src/protocols/control_v0_protocol.rs	InstallKeyMessage	.reference-haskell-cardano-node/deps/kes-agent/kes-agent/src/Cardano/KESAgent/Protocols/Control/V0/Protocol.hs	InstallKeyMessage	Message constructor for operational-certificate install.
